RegionID,RegionName,StateName,31/01/2000,29/02/2000,31/03/2000,30/04/2000,31/05/2000,30/06/2000,31/07/2000,31/08/2000,30/09/2000,31/10/2000,30/11/2000,31/12/2000,31/01/2001,28/02/2001,31/03/2001,30/04/2001,31/05/2001,30/06/2001,31/07/2001,31/08/2001,30/09/2001,31/10/2001,30/11/2001,31/12/2001,31/01/2002,28/02/2002,31/03/2002,30/04/2002,31/05/2002,30/06/2002,31/07/2002,31/08/2002,30/09/2002,31/10/2002,30/11/2002,31/12/2002,31/01/2003,28/02/2003,31/03/2003,30/04/2003,31/05/2003,30/06/2003,31/07/2003,31/08/2003,30/09/2003,31/10/2003,30/11/2003,31/12/2003,31/01/2004,29/02/2004,31/03/2004,30/04/2004,31/05/2004,30/06/2004,31/07/2004,31/08/2004,30/09/2004,31/10/2004,30/11/2004,31/12/2004,31/01/2005,28/02/2005,31/03/2005,30/04/2005,31/05/2005,30/06/2005,31/07/2005,31/08/2005,30/09/2005,31/10/2005,30/11/2005,31/12/2005,31/01/2006,28/02/2006,31/03/2006,30/04/2006,31/05/2006,30/06/2006,31/07/2006,31/08/2006,30/09/2006,31/10/2006,30/11/2006,31/12/2006,31/01/2007,28/02/2007,31/03/2007,30/04/2007,31/05/2007,30/06/2007,31/07/2007,31/08/2007,30/09/2007,31/10/2007,30/11/2007,31/12/2007,31/01/2008,29/02/2008,31/03/2008,30/04/2008,31/05/2008,30/06/2008,31/07/2008,31/08/2008,30/09/2008,31/10/2008,30/11/2008,31/12/2008,31/01/2009,28/02/2009,31/03/2009,30/04/2009,31/05/2009,30/06/2009,31/07/2009,31/08/2009,30/09/2009,31/10/2009,30/11/2009,31/12/2009,31/01/2010,28/02/2010,31/03/2010,30/04/2010,31/05/2010,30/06/2010,31/07/2010,31/08/2010,30/09/2010,31/10/2010,30/11/2010,31/12/2010,31/01/2011,28/02/2011,31/03/2011,30/04/2011,31/05/2011,30/06/2011,31/07/2011,31/08/2011,30/09/2011,31/10/2011,30/11/2011,31/12/2011,31/01/2012,29/02/2012,31/03/2012,30/04/2012,31/05/2012,30/06/2012,31/07/2012,31/08/2012,30/09/2012,31/10/2012,30/11/2012,31/12/2012,31/01/2013,28/02/2013,31/03/2013,30/04/2013,31/05/2013,30/06/2013,31/07/2013,31/08/2013,30/09/2013,31/10/2013,30/11/2013,31/12/2013,31/01/2014,28/02/2014,31/03/2014,30/04/2014,31/05/2014,30/06/2014,31/07/2014,31/08/2014,30/09/2014,31/10/2014,30/11/2014,31/12/2014,31/01/2015,28/02/2015,31/03/2015,30/04/2015,31/05/2015,30/06/2015,31/07/2015,31/08/2015,30/09/2015,31/10/2015,30/11/2015,31/12/2015,31/01/2016,29/02/2016,31/03/2016,30/04/2016,31/05/2016,30/06/2016,31/07/2016,31/08/2016,30/09/2016,31/10/2016,30/11/2016,31/12/2016,31/01/2017,28/02/2017,31/03/2017,30/04/2017,31/05/2017,30/06/2017,31/07/2017,31/08/2017,30/09/2017,31/10/2017,30/11/2017,31/12/2017,31/01/2018,28/02/2018,31/03/2018,30/04/2018,31/05/2018,30/06/2018,31/07/2018,31/08/2018,30/09/2018,31/10/2018,30/11/2018,31/12/2018,31/01/2019,28/02/2019,31/03/2019,30/04/2019,31/05/2019,30/06/2019,31/07/2019,31/08/2019,30/09/2019,31/10/2019,30/11/2019,31/12/2019,31/01/2020,29/02/2020,31/03/2020,30/04/2020,31/05/2020,30/06/2020,31/07/2020,31/08/2020,30/09/2020,31/10/2020,30/11/2020,31/12/2020,31/01/2021,28/02/2021,31/03/2021,30/04/2021,31/05/2021,30/06/2021,31/07/2021,31/08/2021,30/09/2021,31/10/2021,30/11/2021,31/12/2021,31/01/2022,28/02/2022,31/03/2022,30/04/2022,31/05/2022,30/06/2022,31/07/2022,31/08/2022,30/09/2022,31/10/2022,30/11/2022,31/12/2022,31/01/2023,28/02/2023,31/03/2023,30/04/2023,31/05/2023,30/06/2023,31/07/2023,31/08/2023,30/09/2023,31/10/2023,30/11/2023,31/12/2023
99896,98590,WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99121.42,100046.51,100861.84,102002.37,102524.96,102462.13,102114.82,101566.67,101154.21,100740.83,100263.66,99020.2,97764.57,96677.73,96373.95,96200.29,96249.97,96661.89,96514.43,96468.13,96059.23,96034.11,95842.03,95554.56,95706.53,96072.07,96439.31,97023.12,97716.87,98277.98,98374.76,98112.94,97693.63,97246.86,97252.03,97974.52,98414.99,97978.69,97264.32,97289.74,98465.3,99761.69,100750.17,101228.56,102121.69,104406.04,107484.82,110759.33,113559.01,116019.58,117966.7,119304.46,120223.66,121244.17,121961.97,122536.35,122735.88,123713.15,125509.26,128054.09,130272.94,131752.5,132572.04,133037.61,134321.2,136349.5,139133.01,140995.07,141768.1,141745.24,140950.62,140618.36,140517.25,140861.59,141340.31,141750.13,142457.3,142510.22,143033.64,143380.45,143934.53,142607.93,140885.7,139205.82,139389.52,141028.43,145788.24,152317.75,159203.3,164435.33,167675.64,170787.47,173211.8,176168.99,178589.18,180519.89,181540.73,182273.03,183274.44,184725.1,185402.64,185876.75,186693.95,189516.55,193831.0,199746.51,205693.41,211999.54,217964.77,224884.71,230580.32,234680.32,237589.34,241236.29,246916.89,252924.35,257975.51,261187.37,263758.44,265517.91,267866.43,271116.04,275393.3,279110.56,282299.5,285084.08,285838.4,283718.84,280027.57,277078.05,274143.1,271123.42,269285.52,269745.4,272378.65,275295.86,277457.86,278652.85,277653.27,275402.73,271604.09,268550.54,267447.06,267336.34
79240,48476,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53646.45,52609.58,52493.23,52131.9,52941.57,54258.81,56086.45,56839.06,56143.74,54894.96,54375.62,54782.95,55623.91,57060.45,59025.23,60989.39,61893.71,61463.53,59915.74,58508.5,58206.44,58749.67,59926.93,60680.25,61355.95,61961.71,62884.06,63719.14,64216.99,64330.81,64683.51,66160.1,68471.48,70419.86,71191.84,71510.48,72142.24,73317.15,74539.06,75830.68,76835.12,76941.26,76529.25,75787.51,75191.95,74958.54,75281.77,76658.09,78726.34,81305.78,83522.95,85338.87,86435.17,88054.59,89558.76,91213.19,92737.9,94654.46,96198.6,97407.04,98014.68,99193.85,100052.21,100438.66,100129.13,100249.7,101086.85,102384.82,103526.74,104301.7,105192.03,105636.98,106201.5,106443.48,106706.61,107838.38,110114.91,113067.64,115246.26,116362.04,116469.64,116084.68,115342.17,115609.46,116604.15,118089.06,119247.62,120376.25,121249.88,122102.53,122847.62,124397.93,126680.96,128966.54,130384.4,130670.72,130665.92,130771.64,130682.66,130838.38,131155.7,131944.22,132678.47,133140.9,133461.18,132463.37,130923.71,129176.15,129131.39,129531.39,130174.74,131176.49,132383.66,134611.93,136815.62,138937.72,139657.51,139830.73,140419.4,142280.88,144342.11,146086.64,146796.77
97902,94971,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463199.92,464695.23,463193.73,460964.94,455086.71,448135.73,442504.4,438114.01,433102.57,426478.23,419198.1,415484.84,411693.62,407093.81,403366.9,400432.9,397483.4,393776.48,389943.74,393904.0,404546.62,423050.95,441970.93,458175.57,468209.2,474665.53,477865.87,478652.82,480181.38,484808.21,494903.57,504214.22,512422.71,519281.64,527586.37,535872.85,543227.02,547327.41,551204.79,553857.71,558529.53,563799.01,571300.27,576938.0,582179.41,587704.66,595625.6,602630.91,605828.09,608162.71,612201.94,617684.29,623291.05,627439.63,633288.21,636828.1,639903.03,642912.19,649075.41,656250.87,660978.62,665218.03,669365.13,676932.03,684238.58,692145.7,702781.61,712945.71,721043.05,724843.51,724901.28,722189.27,717803.96,714010.67,713223.6,713921.94,716485.51,721147.3,727317.42,737854.6,746787.2,755314.86,758696.09,765461.16,767771.2,769753.82,767650.25,769997.09,776534.35,787885.06,799007.51,806806.3,809135.76,809971.49,810300.42,810476.5,808775.94,808020.78,805468.54,805139.0,804749.94,805609.16,804380.18,802671.83,801292.54,800173.33,801685.95,803645.22,808568.65,811871.18,814307.76,814699.72,815504.78,818903.2,818653.66,814888.54,808872.88,804438.58,796569.76,788163.33,783889.77,789845.71,803511.96,822342.94,843857.01,867100.84,890773.88,915211.26,936227.23,955731.89,973461.52,989962.55,1001860.35,1004320.63,1000112.23,992457.33,989004.0,986782.97,994984.68,1007196.72,1029039.3,1044909.23,1056095.89,1059529.38,1054307.01,1039872.94,1021375.79,1004948.01,990983.47,976386.29,962460.78,951306.41,943387.56,937345.69,939568.48,945562.84,957920.52,966193.07,970764.97,971835.6,969642.42,961242.94
85285,62046,IL,91899.8,92021.45,93117.62,95523.17,98043.18,99475.79,99422.41,99209.12,98924.02,99105.22,99342.63,99784.44,99780.01,99641.79,99720.64,99955.42,100220.13,100156.53,100541.99,101429.5,102704.21,103888.46,104740.49,105288.93,105644.8,106261.62,106429.23,106584.77,106229.47,106702.43,106639.46,106085.83,104776.77,103427.76,102394.03,101524.46,101221.12,101204.74,101815.67,102429.26,102389.08,101873.85,101627.9,102798.29,105085.2,107923.02,110130.79,111351.2,111599.4,111701.65,111789.1,112684.35,114147.64,115884.63,117211.06,118680.27,119975.19,121553.45,122792.78,124187.65,125028.75,125818.66,126829.45,128050.63,129199.55,130074.2,131295.84,132502.58,133833.33,134800.35,135422.13,135811.29,135788.88,135983.58,136572.25,137757.33,138815.43,139296.62,139212.84,138913.22,138575.12,138591.53,138837.3,138980.22,139032.32,139043.99,139056.68,139281.41,139887.88,140784.69,141304.63,141282.92,140725.28,140321.86,140700.18,141450.62,141866.1,141284.72,140726.06,139950.46,139816.23,139336.14,139876.99,140667.01,142105.49,143005.17,143187.14,142852.86,142896.42,143457.94,144128.36,144129.49,143840.14,143467.49,143148.77,141752.74,140176.66,138648.45,138254.93,138463.12,138600.1,139035.34,138573.24,139232.22,140133.22,141875.87,142848.73,143545.1,143686.32,143329.89,142502.13,141728.65,141202.55,140811.49,140461.85,139742.61,138993.55,138672.35,138895.68,139346.02,139597.0,139302.49,138752.99,138130.02,138073.35,138299.19,138934.61,139689.38,140480.48,141276.56,141890.41,141968.72,141590.09,141089.63,140829.57,140890.83,140955.16,141294.43,141832.05,142713.12,143202.12,143472.96,143642.83,143971.77,143830.9,143970.3,143944.56,144218.78,144140.04,144141.56,144053.08,144142.13,144585.09,145540.23,146237.55,146741.44,146878.69,146975.16,146854.33,146861.12,146512.57,146333.14,146272.51,147100.06,147870.16,148193.51,147999.67,147837.81,147785.02,148166.62,148624.41,149254.65,149320.86,149566.12,149887.6,150695.57,151218.26,151370.68,151072.07,150974.15,151287.43,152112.23,152912.85,153506.18,153556.61,154011.65,154943.56,156220.43,157227.38,157902.63,158570.47,159066.73,159488.75,159860.5,160165.34,160623.2,160783.73,160577.06,160124.53,159744.38,159992.35,160334.54,161239.87,162150.41,163173.16,163963.86,164991.07,166145.29,166979.12,167720.93,168111.83,168553.47,168284.32,167741.46,167094.63,166893.95,166936.1,167333.19,168019.49,169044.92,171027.53,172584.29,174155.37,174911.98,175962.01,177071.42,178276.59,179620.68,181481.48,184168.37,187689.64,191205.05,193888.86,195736.0,197094.01,198658.72,200285.22,202612.8,204483.16,205813.79,206923.23,208380.97,210668.4,212769.29,215616.84,218706.55,222488.35,225902.3,228803.52,231038.6,232443.93,233270.04,233115.58,233013.44,232903.96,233387.03,233550.14,234720.01,235703.26,237301.7,238643.25,241135.74,243976.05,246822.5,248489.8,249215.68,249196.6,249292.77
94339,83841,ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287580.31,289009.64,290377.19,292507.18,294257.06,296072.45,298525.29,301026.75,303311.83,305836.69,309168.15,312512.53,314825.97,317052.85,319400.6,322663.63,325716.81,328074.96,329436.26,330074.04,331190.19,333190.88,335454.97,336756.93,337831.41,339499.21,341690.95,344108.24,346535.02,349556.99,352352.09,354606.62,356651.07,358727.3,361179.48,364981.87,368929.15,373114.33,376721.98,380189.12,383056.11,386034.59,391190.22,399484.69,411492.66,424732.63,438706.71,451860.8,466552.48,483207.27,501873.85,523887.61,545754.55,563437.36,572584.11,577320.89,582040.61,587697.08,593175.69,600597.06,614026.14,629651.0,647100.56,658797.02,665661.45,662528.57,652821.81,638726.06,625185.16,611898.84,600352.07,590332.31,584477.91,583190.63,584178.21,585013.48,586511.27,590848.19,599991.24,610598.59,616868.96,618496.88,617629.19
98399,95720,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210945.02,210354.81,210834.89,212356.67,215845.42,220205.1,223728.77,227055.08,230630.0,234055.46,235839.24,236748.34,237393.01,238618.13,238419.07,239124.91,240701.28,243192.53,245444.73,246727.41,249097.48,251563.2,254782.8,257024.82,258646.54,259517.65,260225.54,261127.51,262263.51,263022.81,263545.07,263952.94,265896.21,269429.51,274768.73,279049.55,282248.42,283207.47,283420.41,282625.93,281815.61,281401.73,281341.77,281740.44,282650.39,284283.09,286119.52,287005.36,287014.51,286363.69,285731.28,285780.05,286045.85,286429.33,285995.89,285047.89,285213.87,286512.28,290169.12,293783.22,295131.61,293524.19,291444.72,289862.43,289415.66,290153.12,293431.0,298467.57,303526.92,309016.28,314895.23,321347.67,328132.38,334239.37,338773.91,340685.56,341649.57,342555.97,344724.91,347117.01,351842.4,357975.63,365920.26,372290.57,376098.67,377704.88,377428.09,376196.56,373828.63,371182.24,368324.3,363805.35,358508.0,353882.73,350839.85,350196.98,349890.32,350789.13,351262.79,352072.61,353084.3,353136.93,352640.65,350927.66
65146,17723,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79173.73,80037.76,80388.42,81144.73,81434.01,81328.46,81603.2,81918.58,83017.97,84188.72,85606.28,86898.93,87896.26,88730.19,89057.15,88887.29,90185.87,92034.03,93945.9,93477.22,91473.09,88685.77,85700.57,83935.12,83419.89,83738.22,83467.24,82788.64,82066.2,82220.28,83484.02,84621.09,84804.58,83991.17,84787.88,86264.5,87856.85,88690.86,89503.68,90331.3,90950.59,91663.79,92126.24,93692.21,94366.72,94882.62,93286.1,92018.16,91135.28,90703.33,90447.15,89842.85,89027.73,87984.05,86993.87,86601.81,87140.24,87783.59,88879.53,89494.0,90574.26,92424.9,93930.41,94940.36,93999.14,92429.67,90476.47,88862.42,88392.2,89540.38,90644.49,91401.48,91010.1,92250.34,93964.76,95704.23,95991.55,95650.77,95197.16,94679.78,94647.03,94691.8,94710.13,94866.35,94569.73,94136.27,93386.6,93328.02,93313.85,93533.88,94230.81,95238.41,96366.09,96705.38,96650.46,95785.79,95731.26,96302.03,96915.1,96778.97,96026.0,96291.32,97091.35,98467.38,99863.4,100540.46,100811.17,99515.13,99002.49,98620.27,99331.57,99589.57,99667.84,100394.08,100742.49,101145.82,101525.91,102374.67,102699.6,102264.3,101831.4,101860.59,101553.27,101529.62,101532.05,102559.87,103419.47,103855.7,103168.23,101259.21,99475.91,98245.52,98166.25,99411.7,100806.59,102084.57,102519.4,103557.61,104453.99,104847.61,104044.28,102863.68,102263.61,101644.98,101987.31,101730.25,101802.46,101119.55,100461.74,100132.94,99950.71,100143.58,100333.22,100517.63,100968.53,102240.21,104378.95,106356.99,107156.2,107326.38,107381.29,108321.16,108872.79,109697.72,110076.11,110114.32,110280.19,109821.08,109782.47,109460.85,109495.7,109172.86,108438.37,107169.44,106687.86,106587.11,107310.13,108600.87,110366.93,111603.19,111696.11,110883.31,110555.59,111172.92,112759.94,113802.4,114164.78,114365.85,115209.55,116241.68,116950.08,117320.61,117878.89,119427.94,121305.88,123703.57,125811.26,127157.27,127714.7,127914.15,128909.97,129614.12,129766.96,127376.46,124292.81,120649.16,118576.71,117806.05,118244.17,120966.66,124849.79,129202.2,132711.64,135177.8,136234.3,136443.99,135612.62,134872.14,133908.81,133496.79,133719.2,134624.06,135883.34,136854.2,137250.18,137592.04,138137.06,138762.61,139662.55,140443.16,140881.31,141046.84,141140.93
68812,25908,WV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89389.2
83917,59065,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419671.06,420388.72,420586.13,421502.48,422034.51,422867.82,424000.57,425819.7,428896.98,431471.2,432865.23,433752.42,435308.31,437580.28,438366.49,437645.96,437087.95,437225.52,438196.11,438467.9,439528.46,440556.39,442530.49,443915.88,446579.88,449232.5,451761.25,454903.57,456304.99,458629.31,460408.92,464893.9,472115.01,481303.82,492157.02,502702.34,512026.6,518956.94,523608.74,526313.98,528780.51,530142.96,534056.46,537310.67,541610.11,543547.86,545794.42,548751.14,553670.22,559570.55,564872.04,568015.76,570693.62,573579.41,577018.27,583129.82,587342.97,590417.86,590830.46,591193.53,594147.0,600209.21,609960.98,618464.96,624876.33,630982.19,637738.36,643054.42,645546.49,647798.11,651329.32,653845.18,649278.52,639030.77,628343.17,623306.53,622712.26,624627.89,627760.57,631036.7,632969.04,633741.6,634031.41,635949.98,639289.04,645932.72,655255.37,664568.24,670519.14,671859.63,673156.77,677623.94,686789.4,696915.3,710913.18,728100.4,747073.68,767407.24,788164.74,813046.77,844820.71,876505.7,905592.56,922277.92,929210.21,931961.33,936670.9,943057.56,959255.5,983795.22,1021639.0,1061719.54,1092412.79,1111483.32,1107245.06,1091100.44,1064177.12,1040145.83,1018948.55,999810.57,976174.42,952113.97,934301.11,930268.43,934718.9,938838.89,941425.76,940983.57,941494.21,938739.64,938048.97,940234.41
64236,15677,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193487.49,193535.22
94346,83848,ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323916.35,324479.21,325680.73,328239.17,331147.97,333680.69,336028.03,338315.33,340503.11,343227.1,346354.7,348919.48,349355.71,348747.53,348131.0,348929.22,350631.89,352644.97,354846.19,356878.3,358742.93,360639.65,363036.77,364521.34,364285.11,364406.56,365914.71,369465.63,372420.23,375597.4,378067.85,379790.84,381209.45,383114.73,385949.92,390707.07,395228.83,399685.06,402832.36,406299.42,409754.91,413753.47,419446.51,426425.91,437344.57,450483.76,465687.68,479462.3,494194.91,511246.89,530908.63,554134.94,576765.81,592061.59,596538.35,595712.77,599287.44,606178.73,614190.91,625543.57,645087.28,669866.44,695097.24,712571.45,721575.65,719337.1,711317.33,699450.44,687836.96,674373.15,661357.59,649579.88,643568.17,643290.14,646875.29,650657.97,656376.6,663298.91,670710.58,677098.39,680853.21,681774.91,682717.84
99112,97147,OR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231725.61,230972.04,229723.26,227601.01,225683.58,224452.04,223093.39,221347.05,219101.37,216649.72,214358.36,212982.51,212218.3,211569.93,210543.46,209876.17,209613.46,209763.17,209907.6,209818.78,209288.82,207995.26,206434.76,205337.32,204923.76,204383.67,202677.14,200629.45,199300.47,199031.13,199403.36,199831.42,200314.74,200321.68,199852.27,198650.05,197764.99,197030.17,197058.69,197157.22,197460.67,197861.03,198363.5,199370.92,199599.78,198604.3,196750.02,195601.54,195452.04,195671.97,196073.53,197052.34,198708.9,200441.82,201995.01,203805.43,205207.15,205485.85,204687.87,203934.11,204761.78,205293.77,205725.5,205412.38,206630.19,207983.59,209592.39,209713.97,209680.76,209035.84,208627.77,208504.38,208940.65,210079.94,211574.22,213557.42,215875.09,217027.99,217588.04,217335.68,217505.71,217832.86,218509.18,219787.93,221533.13,223441.84,225070.74,226647.68,228352.63,230404.6,232413.78,234477.33,237154.69,239807.84,242610.63,244606.88,246122.44,247066.74,248053.2,249088.57,249489.48,250357.82,251269.03,252914.36,254680.25,256904.95,259191.2,260908.13,262161.89,263783.21,266440.63,269549.34,272846.75,275079.41,278015.97,280932.9,284063.67,286272.17,287975.74,289288.32,289902.01,290547.91,291322.69,292759.32,294156.5,295798.25,296985.42,297581.24,297213.89,297327.02,298234.1,300235.07,302585.0,305325.08,308208.67,311019.27,312924.88,313715.38,314452.69,316295.74,320152.44,325652.24,332438.49,339989.25,347094.97,354865.51,362983.79,372081.03,380866.7,388930.89,396402.73,403145.27,409912.61,417735.41,427558.13,438416.45,447380.49,453667.72,459877.55,467669.93,477036.18,484610.06,487444.3,484102.61,477767.81,472603.93,469043.45,464489.49,458936.75,453868.26,452324.95,454645.04,459411.43,465550.92,470093.92,473460.07,473828.14,471844.79,467225.4,461768.18
94638,84657,UT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213795.99,213984.1,214781.43,216589.98,221220.53,227065.48,233230.65,237305.31,239857.56,240730.18,240613.71,241115.7,242594.55,244666.18,246916.61,248611.0,249491.09,248992.14,248375.56,247593.46,247642.11,247596.45,247777.1
91942,77451,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87477.54,88077.03,88674.98,90089.78,91697.4,92692.42,93659.16,94783.88,96566.96,97899.75,97930.22,97008.82,95605.18,95003.27,95042.7,96006.61,97080.47,97895.49,98072.55,97995.81,98066.91,98324.52,98937.44,99476.7,100465.53,102024.41,104213.55,105821.72,106395.5,106974.91,108045.37,109858.62,111682.81,113255.76,114697.08,115947.89,117804.81,119497.0,121544.23,122973.77,124237.49,124521.62,124204.36,123689.64,123917.02,125615.68,127997.0,131537.45,135352.6,139420.96,142496.67,144238.76,145473.25,146249.05,146687.71,146917.53,146617.83,146551.17,146685.19,147024.29,148540.93,150616.29,153622.5,155832.74,156669.25,156336.77,155350.48,154696.5,153663.73,152024.42,149315.09
